logFC	logCPM	LR	PValue	FDR
LINC01578	0.0404922320632251	12.1997654736262	0.491256912994459	0.483367159496299	0.521235039595626
CTC-542B22.2	0.056646351278731	4.92325966887226	0.490080199816475	0.483891531329777	0.521705220467836
AC005537.2	0.178727336968628	4.40168926467651	0.488899276558641	0.484418723207931	0.522178269540495
LINC01183	0.0787249411181593	5.24504866162344	0.488086113528425	0.484782289713914	0.522474798459694
RP5-1085F17.4	-0.08369741330915	3.36197780820465	0.483954209609237	0.486636660497043	0.524377642378656
RP11-147L13.12	0.0544999885374986	7.81514811580599	0.482948632707803	0.487089734218978	0.524770093151444
RP11-23N2.4	0.0908234665882099	7.01089465483992	0.482555644105787	0.487266989684412	0.524865299906321
CTC-325H20.4	-0.0454329727623855	6.30389496811305	0.479142620209132	0.48881093128745	0.526432345294983
RP11-285F16.1	0.0845358558098324	4.50638280340572	0.468336435641504	0.493753483027445	0.531658336483783
RP11-338K17.10	-0.057954991031941	4.49228079411052	0.459881736135912	0.497679249128886	0.535787778688436
RP11-872D17.4	0.0705309440309112	3.63889624319215	0.459017019049043	0.498083729242528	0.536118080447351
RP11-373D23.2	-0.104252804671714	4.3316746008954	0.458837781730381	0.498167638850909	0.536118080447351
FAM157C	0.0835311940260865	5.44702684598533	0.455990290586669	0.499503902737028	0.537458189807244
KTN1-AS1	0.0546780132124363	8.59007950442099	0.453983435286546	0.500449329555066	0.538377353073905
LINC01443	0.201470107326679	5.32263752595196	0.452939238857198	0.500942451531761	0.538809686028242
RP11-10L7.1	0.119539894381474	4.64556408647361	0.452003751985103	0.501384937286097	0.539187407516737
CTD-2184C24.2	-0.0767747073984223	4.93914656022578	0.449906286885152	0.502379460580578	0.540158542375877
RP11-15H20.6	0.0444244877354648	8.13831946414473	0.447583658331951	0.503484675636594	0.541248317792479
RP11-477D19.2	-0.0426369738075582	6.99750919840432	0.444879286852938	0.504776784366821	0.542538571475442
CTD-2306A12.1	0.0846450837356473	3.87276947754065	0.442477487128599	0.505929095409126	0.543678127095704
RP11-173M1.4	-0.0725181925935419	3.50384190007043	0.441305589294416	0.506492975260038	0.544124107826254
AC007787.3	-0.113605138151727	4.06528260264245	0.441232035108669	0.506528403170351	0.544124107826254
CTD-2380F24.1	-0.0919516460056507	3.44030782953772	0.437367811892273	0.508395644133717	0.546030607240742
SERPINB9P1	-0.08801227579325	7.42566117746313	0.436662323526889	0.508737824548113	0.546298755038481
RP11-44N12.5	-0.0988291179184208	4.52002599996541	0.435985185650225	0.509066627940071	0.546552443270203
RP11-346C20.3	0.0559892258306317	5.3876081437959	0.434153834602512	0.509957732209221	0.547409636192592
AP000438.2	0.103968031857665	5.43339739496914	0.426369765065374	0.513775646773629	0.551407705234148
RP11-599B13.7	0.0842878386979521	3.18008762638734	0.424430314337769	0.514734640989264	0.552336553705543
RP11-128N14.5	-0.0882030047593703	3.15801358185296	0.421528938492656	0.516175117995232	0.553781626410219
RP11-303E16.9	-0.0604731033702961	4.30697201247037	0.418080175028535	0.517896557342588	0.555527551518253
RP11-269C23.5	0.106534651144427	3.47930471601443	0.412309678571773	0.520799525622539	0.558539992517453
RP11-159G9.5	-0.06557666410381	8.22500826089563	0.411791387106177	0.521061665610805	0.55871965415504
CTD-2026D20.2	0.0775968194232684	3.14006252525031	0.410506316590272	0.521712630885371	0.559316101194284
RP11-507B12.2	0.159459757773658	5.46547383390959	0.409521390437476	0.522212528652483	0.559750405099457
AC091132.1	0.0735177960576681	3.35346995394738	0.406206999018423	0.523900988261616	0.561458318636088
RP11-717F1.2	-0.100422052202921	3.02830533374512	0.404496121453121	0.524776359796452	0.562294393866458
RP11-408O19.5	-0.0721414851907641	3.37173350694202	0.402451004711793	0.525826163059384	0.563317034264453
AC000123.2	0.0518429116046778	8.62598030085695	0.401914995908783	0.526101926847504	0.563487514176887
RP11-358N2.2	0.0594559565682959	4.3144325408766	0.401770816216185	0.526176147869831	0.563487514176887
LINC00910	0.0460606287812499	8.32846086901793	0.400254756975301	0.526957719098112	0.564222181554733
CDC37L1-AS1	-0.0546862820928687	6.20879876004021	0.399951947714044	0.527114074105931	0.564287274763511
CTB-191K22.6	0.0760318668185816	3.32068049009948	0.398683678278985	0.527769844294015	0.564886882464412
RP11-65L3.2	0.0749020497097087	5.34775618829193	0.397336499147059	0.528468015260566	0.565531647356586
RP11-596C23.2	0.0528912147668986	4.49996148347212	0.393345730775991	0.530545965690521	0.567652460120045
RP11-13K12.2	-0.146075696776218	3.98231086345753	0.392787866327126	0.530837609146563	0.567861609059865
RP11-1277A3.3	-0.0635329242277676	5.19991551615057	0.389411876317126	0.532608706567385	0.569653036094984
CTC-301O7.4	0.0795227678895055	5.45577090645525	0.388782297634634	0.532940173170893	0.569904332230012
CTC-523E23.4	-0.0920868163426721	6.57737501351969	0.388205596445914	0.533244127570882	0.570126122271602
RP11-356N1.2	-0.0895358585839083	3.29131381430424	0.385070551288436	0.534901977950779	0.571795108580621
RP1-12G14.9	-0.0700047721787049	3.87398639324038	0.382477192253646	0.536280457672332	0.573164905439841
AC138035.2	-0.055548368628331	5.37054791369165	0.378944512881617	0.538168657136749	0.575078885340663
RP11-418J17.1	0.0418165452053077	9.09859272552176	0.37690642801681	0.539263531503656	0.576086824776624
RP11-465K1.2	0.110074585501068	3.22768958196877	0.376825626900199	0.53930702241578	0.576086824776624
RP11-589C21.6	0.098379860528787	2.74646439656183	0.371660593803199	0.542100490794031	0.578966069477076
BMS1P20	0.0404483076097706	7.8979701970599	0.370940500597499	0.54249206056861	0.57927949686395
AC141928.1	0.113089123158693	6.69238414457433	0.367037218941277	0.544623683470258	0.581450524478734
STT3A-AS1	0.074935497313968	2.90421424078144	0.365335670396689	0.545557770365871	0.582342486263642
RP11-339B21.13	0.0490112322576435	5.13405587615523	0.359056247039916	0.549030839428661	0.585943811101797
SCARNA9	-0.0838967003719763	5.05757777924567	0.357357821209007	0.54997730826543	0.586847850615714
HEXDC-IT1	0.0605713063631816	4.42761614388044	0.35587785599364	0.550804529666537	0.587624344657796
CTB-111H14.1	0.123463314494772	3.22949408565968	0.354112797039306	0.551794158036951	0.588573790319399
AC010148.1	0.122455018566482	3.84521974060895	0.351090623146092	0.553496403136293	0.590282871684994
RP11-502I4.3	-0.0470927087930936	6.28989842812525	0.350607651281962	0.55376935483495	0.590467323997902
RP1-309F20.4	0.0761835880213628	3.97196140047378	0.347428890724359	0.555572193563119	0.592185370716828
RP11-48G14.3	-0.0662398098128232	4.33104753727087	0.347413069167715	0.555581194542122	0.592185370716828
AP001350.4	0.0530486758285444	5.09599449573962	0.346793037685529	0.555934151847238	0.592454641158264
AC004893.11	0.0342304914335845	8.67087079353286	0.346508528395589	0.556096253026885	0.592520457257985
AC114730.11	0.0665873274984948	4.2921025421834	0.345118247231767	0.556889666660615	0.593258791562499
RP11-316M21.7	-0.0510317942640091	4.75885498775805	0.34458088703559	0.557196906568944	0.593479028371143
RP11-169E6.1	-0.0610471868891377	3.53622064124547	0.343874356098922	0.557601361733124	0.593802712539964
CTD-2506P8.6	-0.0396508081681707	6.40602261161772	0.342967197789903	0.558121485993602	0.594249436493368
C1orf132	-0.083553415879728	10.0656998869612	0.341783947067597	0.558801299443787	0.59486599481081
TCEAL3-AS1	-0.0905670092915796	2.62467726019563	0.341269448997309	0.559097386856625	0.595073913011602
EIF1AX-AS1	-0.0928125178397522	2.64340096511263	0.340402902777896	0.559596751088222	0.595498074459534
AP006621.6	0.0605407697881564	5.23832523291327	0.340041591047111	0.559805215762216	0.595612576410069
AC005754.7	0.10523354290683	3.5705153293416	0.339785465821478	0.559953081283903	0.595662573406855
CTA-221G9.7	0.0885059741197231	2.92718970077533	0.339328986958435	0.560216799643634	0.595835771234808
RP11-179A7.2	0.12338123978748	2.92242950139022	0.338368166600503	0.560772664904818	0.596319572530695
RP11-430H10.1	-0.0953003912551143	4.07539404569286	0.338147509846749	0.560900471012003	0.596348088103327
RP5-1071N3.1	0.0548118985150807	4.99572323750021	0.33612095762237	0.562076882587344	0.597436486736062
RP11-20G13.2	0.122682414869439	2.71671154312547	0.336035622666486	0.562126523337098	0.597436486736062
RP11-803P9.1	-0.0656910911344858	3.54644237923185	0.335593127201264	0.562384065366483	0.597532216114395
RP11-540O11.4	0.0818639596675865	2.62161172633995	0.335533174384864	0.562418976657715	0.597532216114395
RP4-800J21.3	-0.0705268995081546	4.37029482795503	0.333957384154473	0.563338076314982	0.598401032674936
CTD-2260A17.2	-0.0460214747802173	7.04864587852248	0.333249506994662	0.563751896538506	0.598732904507172
RP11-158H5.7	0.0506056484520468	7.45435838404261	0.331478889856271	0.564789559050864	0.599727089767191
LINC00271	-0.0589987243294788	6.33451818509536	0.33091185193075	0.56512264931034	0.599972895393304
RP5-1024G6.2	0.0363469904811523	4.80985848645925	0.329695875635252	0.565838222410282	0.600624609622994
RP11-703I16.1	-0.0763447244157221	6.14180991168174	0.324922714260083	0.568664184444432	0.603428226983409
STK24-AS1	0.0527629890168259	5.10327122039063	0.324889674526958	0.568683841348463	0.603428226983409
CTD-2639E6.4	-0.0738042961807143	3.01414110824018	0.324096908462252	0.56915589301397	0.603820615926606
LINC00997	-0.0516045692070598	8.34651220607411	0.323453317156464	0.569539681284375	0.604119241599467
RP11-81H14.2	-0.0819092167648658	5.85557144039687	0.320856970738987	0.571093091543773	0.605592426207278
RP3-449M8.9	0.063789766982371	3.77763045656318	0.320789361934658	0.571133653098786	0.605592426207278
RP1-267D11.6	0.0331018509654124	8.09649590283283	0.320011207072866	0.571600909991544	0.605979061669671
AC098820.4	0.0582383539877728	4.14890942324994	0.314591364102171	0.574876312561805	0.609342061690443
RP11-1078H9.5	0.0909761755991625	3.31104067554146	0.313840974370805	0.575332718835265	0.609625241917439
KLHL7-AS1	-0.0744474402974586	6.21889685088964	0.313812662081318	0.575349953125468	0.609625241917439
DENND5B-AS1	0.083959071808855	3.65161375954722	0.313211754012173	0.575715979705675	0.609903634761753
RP11-676J12.7	-0.0599046993441837	4.82168194868931	0.31220033024988	0.576333103091176	0.61044788766877
AC007319.1	-0.116315525737426	4.6698756944593	0.311017968990427	0.577056189721978	0.611104160743953
C10orf111	-0.0520756999348877	4.81251745667063	0.309607582187709	0.577921088448626	0.611910350957349
RP11-119F7.5	-0.0489601918942197	7.43381277562941	0.302376187354866	0.582396585296679	0.616538514911597
CTD-2024I7.18	-0.0787439590538439	3.11643852577913	0.302091651375576	0.582574104936344	0.616615897051283
RP11-341G23.4	-0.056556414465924	5.40298360947886	0.30163115664277	0.582861634567275	0.616809668838666
RP11-793H13.11	0.0501325005365929	7.35201577445066	0.300945174226854	0.583290487323367	0.617152898699961
LL21NC02-21A1.1	-0.055247497908028	5.80544349734769	0.300710910886437	0.583437086411621	0.617197419430423
DKFZP434I0714	-0.0361882638055926	8.56649418867361	0.300382114297236	0.583642968562642	0.617304626430665
AC006129.1	-0.069522578999578	6.41956346581549	0.298271443175054	0.584968105297824	0.618595390720568
RP11-406H23.2	0.074490011544191	3.09465366950001	0.296700701449709	0.585958215902786	0.619531470887368
CTD-2310F14.1	-0.0418240352721726	5.5199083704434	0.29407477678842	0.587621072423082	0.621178380354153
AC008592.8	0.122741004733318	4.26554579237319	0.291459708758566	0.589286629583706	0.622827554625342
RP11-850A17.1	-0.0574381336091363	4.22882248142525	0.288360686963188	0.591272960694193	0.624815109681319
RP11-927P21.1	0.0703871266579909	4.34058229667388	0.28354767088581	0.594385319625942	0.627991646518373
RP11-325K4.2	0.045479090685665	5.38617415509342	0.283212018829545	0.594603632712841	0.628109919708288
RP11-142A22.4	0.13076813199656	4.31643506817698	0.28221502802171	0.595253070676007	0.628683488167022
RP11-456K23.1	-0.0636808175947803	7.51191005736182	0.278535517709997	0.597662700635411	0.63109287264071
RP11-522I20.3	-0.0401143395450842	7.82220316642647	0.278405703399358	0.597748084111684	0.63109287264071
RP11-1376P16.1	0.081507256940696	2.57534647754826	0.277607724352038	0.598273502969949	0.631534686277717
RP11-419C23.1	-0.112125466508452	3.14155311118761	0.276358012389665	0.599098301365152	0.632292309126223
GATA6-AS1	0.101481887255302	4.95670235979019	0.275254632401129	0.599828502899065	0.632949840889738
RP11-297A16.2	0.0773891508577988	3.10310215197931	0.273688321220789	0.600868277762761	0.633933746683778
SNHG8	-0.043563358943797	12.0442784652484	0.272308476481385	0.601787413828071	0.634790046204852
LINC01184	0.0339012734424596	11.2746648092635	0.271111713097525	0.602586998926876	0.635519955110413
RP11-350N15.3	-0.0981489578451435	3.87003664465208	0.267188213882946	0.60522420928232	0.638187313537875
RP11-42O15.3	0.0567010690027551	4.44080797421673	0.265293295243282	0.606506689711317	0.639425460229482
RP11-817J15.2	-0.147381463125912	8.27546587923142	0.264675717727414	0.606925918149569	0.63975322146969
RP11-806L2.2	0.058760400384697	4.71028670526555	0.26325900341385	0.607889964505581	0.640655049153214
RP11-188P20.3	0.0444881925875212	5.23587166176619	0.262838534873708	0.608176715652054	0.640842881143001
RP11-181G12.2	-0.0360594326613502	7.43670187948062	0.261125727993885	0.609347817393134	0.641962330366897
RP11-259N19.1	-0.0467990937907088	7.98466524701292	0.259943096454435	0.610159250982347	0.642702528906664
RP11-732A19.6	-0.0713551725475983	2.92378219960796	0.25740341769415	0.611909679845734	0.644431364274845
RP11-434P11.1	-0.0589152103662024	2.95760452896602	0.257069446524838	0.61214067062827	0.644559675474311
AC005753.1	-0.0686489849406703	3.66297575610056	0.25614440936215	0.612781457759995	0.645119363179314
LINC00648	-0.157758692973595	5.27267996425243	0.252868441818464	0.615062522393181	0.647405382305122
RP11-88H12.2	0.0482632321825494	3.92169999270283	0.252074080299963	0.615618425383971	0.647875031525993
RP11-305O6.4	-0.0579522362965687	4.38911181900336	0.25175125652072	0.615844654482379	0.64799762735539
RP11-329B9.5	0.0804049817217558	3.59127856262682	0.251522495223526	0.616005076226622	0.648050948711598
RP11-110I1.14	0.0503173907549259	3.72561194814978	0.242409058808789	0.622471554323274	0.65473717995706
CTB-75G16.3	-0.0573854182212456	4.1784001833403	0.241930636070492	0.622815171917226	0.6549819394784
SEC24B-AS1	0.028455008370766	6.54968696069235	0.239571957346698	0.624515440754126	0.656653076505184
RP11-632P5.1	-0.0740604108927762	5.20763778695379	0.238573308972036	0.625238450329888	0.657296252305143
RP11-644F5.11	0.033657812022131	9.16973554949629	0.23826804887085	0.625459829004542	0.657411942020615
RP11-93B14.10	-0.056505086691779	5.49721244367368	0.237134453281897	0.626283467566987	0.658160504713126
CTC-487M23.5	0.0374653479805119	6.46342753267805	0.234025391595196	0.628554992542162	0.660430112270724
RP11-288I21.1	0.0388441912578771	4.86161202398802	0.232557135271009	0.629634199620535	0.661446352741374
RP5-991G20.1	0.041267221445605	8.32343368964506	0.230599356521225	0.631079770383731	0.662847037373876
RP3-395M20.2	0.0890381353322144	3.18016142031995	0.229457606190635	0.631926297252544	0.663618137164551
RP11-359I18.5	0.0605815585499729	5.17317097598705	0.22839497905693	0.632716489489655	0.664219688990678
CTD-2020K17.3	0.0513652824054625	6.23410589878267	0.228384773026619	0.632724089851408	0.664219688990678
RP11-359P5.1	0.053002764322293	4.05469476683239	0.220002405401601	0.639038085582432	0.670728740733072
RP11-270M14.5	0.0716575662959056	3.2696418406012	0.217434412654484	0.64100175901343	0.672670230491257
AC084809.2	0.0507336916581584	4.51891246178824	0.216878005534454	0.641429087505749	0.672999069246881
CTD-2035E11.3	0.0617636465637465	3.4876409148399	0.215157463728474	0.642754722423556	0.674186183831861
LINC00862	0.0783171065400574	5.87348834386451	0.215113267276365	0.642788859436643	0.674186183831861
AL022476.2	-0.0324378448688352	5.23349198534287	0.214684686357259	0.643120113387255	0.674413828725225
RP11-655M14.13	0.114041495544251	5.01832269001999	0.21254783720201	0.644777722654709	0.676032040531971
LINC01003	0.035687567845519	8.91131231429609	0.208537444791546	0.647916162702944	0.679202013271948
RP4-794I6.4	-0.0598472872683647	7.34265582983348	0.207694962997493	0.648580098430747	0.679777330712382
CTD-2240J17.3	0.0630551034552928	3.24846943294164	0.203865759906193	0.651618444765576	0.682840624017875
PRR34-AS1	0.043444045923387	8.3166890976499	0.201838181872063	0.65324119185827	0.684419666061584
CTD-2213F21.2	0.0315777922440463	5.22366802023329	0.199631287327975	0.655018624988815	0.686160188142443
TM4SF1-AS1	0.0739846541117592	7.07431847861561	0.199064333823344	0.655477151101815	0.6865187260121
STX17-AS1	0.0393851437649301	6.0002166180697	0.198039499160132	0.65630798124306	0.687267002879991
WWTR1-AS1	0.0415645601181412	5.04273717100522	0.197179071870096	0.657007518019925	0.687877552111286
